98
87
Ch : RED,Ch : RED AMBIENT,Ch : IR,Ch: IR AMBIENT,Ch : RED - RED AMBIENT,Ch : IR - IR AMBIENT,Timestamp
0.29076,0.022121,0.75136,0.020884,0.268639,0.730476,5.017296800000004
0.29076,0.022149,0.75143,0.02092,0.26861100000000004,0.73051,5.018193199999999
0.29078,0.022109,0.75142,0.020895,0.268671,0.730525,5.022287400000003
0.29078,0.022093,0.75139,0.020837,0.268687,0.730553,5.026286500000005
0.29071,0.022046,0.75143,0.020823,0.268664,0.730607,5.0302375999999995
0.29078,0.022096,0.75147,0.020848,0.268684,0.730622,5.034034200000001
0.29083,0.022137,0.75156,0.020881,0.26869299999999996,0.730679,5.034846999999999
0.29083,0.022122,0.75158,0.020838,0.268708,0.730742,5.038915299999999
0.29084,0.022093,0.75159,0.020887,0.26874699999999996,0.730703,5.042757100000003
0.29081,0.022065,0.75159,0.020837,0.268745,0.730753,5.046686000000001
0.29084,0.022089,0.75169,0.020876,0.26875099999999996,0.730814,5.0508278
0.29093,0.022187,0.75173,0.020891,0.268743,0.730839,5.05162
0.2909,0.022144,0.75174,0.020916,0.268756,0.7308239999999999,5.055097400000001
0.29089,0.022139,0.75174,0.020868,0.26875099999999996,0.730872,5.058700100000003
0.2909,0.022041,0.75175,0.020855,0.268859,0.7308950000000001,5.062671999999999
0.29095,0.022066,0.7518,0.020852,0.268884,0.730948,5.067110800000002
0.29098,0.022158,0.75194,0.020922,0.268822,0.7310180000000001,5.067958600000004
0.29101,0.022124,0.75192,0.020915,0.268886,0.731005,5.071297700000002
0.29101,0.022149,0.75194,0.020881,0.268861,0.731059,5.075437100000002
0.29098,0.022086,0.75196,0.020833,0.268894,0.731127,5.079629500000003
0.29103,0.022102,0.75203,0.020871,0.268928,0.731159,5.083425599999998
0.29106,0.022157,0.75212,0.02093,0.268903,0.73119,5.087419799999999
0.2911,0.022175,0.75211,0.020899,0.268925,0.7312109999999999,5.088181800000001
0.2911,0.022144,0.75216,0.020908,0.26895600000000003,0.731252,5.091981799999999
0.29108,0.022056,0.7522,0.020816,0.269024,0.731384,5.095976700000001
0.2911,0.022087,0.75224,0.020847,0.269013,0.7313930000000001,5.099845000000002
0.29114,0.022177,0.75227,0.020907,0.268963,0.731363,5.103717700000004
0.29114,0.022139,0.75234,0.020908,0.269001,0.731432,5.1044781000000015
0.29115,0.022106,0.75237,0.020878,0.269044,0.731492,5.108072100000001
0.29111,0.022068,0.75237,0.020877,0.269042,0.731493,5.112212300000003
0.29117,0.022062,0.75237,0.020879,0.269108,0.731491,5.116410600000002
0.29124,0.022141,0.75252,0.020924,0.269099,0.7315959999999999,5.120164299999999
0.29129,0.022139,0.75255,0.020939,0.269151,0.731611,5.120924899999999
0.29124,0.022138,0.75252,0.02091,0.269102,0.73161,5.1247696000000005
0.29122,0.022109,0.75249,0.020878,0.269111,0.731612,5.1287874
0.29127,0.0221,0.7526,0.020861,0.26916999999999996,0.731739,5.132737900000002
0.2913,0.022151,0.75268,0.02093,0.269149,0.73175,5.136622299999999
0.29134,0.022132,0.75272,0.02093,0.269208,0.7317899999999999,5.1379804000000036
0.29136,0.022148,0.75275,0.020909,0.269212,0.7318410000000001,5.141136600000003
0.29134,0.022103,0.75275,0.020836,0.269237,0.7319140000000001,5.145196200000001
0.29133,0.022111,0.75274,0.020859,0.269219,0.731881,5.148967599999999
0.29142,0.022166,0.75287,0.02093,0.269254,0.73194,5.1528908000000015
0.29146,0.022155,0.75287,0.02091,0.269305,0.73196,5.157018700000002
0.29142,0.022116,0.75287,0.020892,0.269304,0.731978,5.157782900000001
0.29143,0.022128,0.75292,0.02089,0.26930200000000004,0.7320300000000001,5.161198800000001
0.29142,0.022086,0.75297,0.0209,0.269334,0.73207,5.165640199999999
0.29149,0.022194,0.75304,0.020945,0.26929600000000004,0.732095,5.1693342000000015
0.2915,0.022164,0.75309,0.020905,0.26933599999999996,0.7321850000000001,5.1734711
0.29151,0.022148,0.75308,0.020904,0.269362,0.7321759999999999,5.174251400000003
0.29151,0.022105,0.75313,0.020888,0.269405,0.732242,5.178182
0.29154,0.022116,0.75315,0.020877,0.269424,0.732273,5.181872900000002
0.29158,0.022173,0.75327,0.020922,0.269407,0.732348,5.185527900000004
0.29158,0.022176,0.75326,0.020889,0.269404,0.732371,5.189791900000003
0.29158,0.022145,0.75332,0.020895,0.269435,0.732425,5.191102999999998
0.29156,0.022127,0.75331,0.020936,0.269433,0.7323740000000001,5.193976900000003
0.29161,0.022108,0.75332,0.020891,0.26950199999999996,0.732429,5.1978826
0.29168,0.022173,0.75345,0.020966,0.269507,0.7324839999999999,5.2021722
0.29171,0.02216,0.75351,0.020947,0.26955,0.732563,5.206284000000004
0.2917,0.022196,0.75352,0.020948,0.269504,0.732572,5.207036600000002
0.29172,0.022137,0.75356,0.020938,0.26958299999999996,0.732622,5.2109596000000025
0.2917,0.022144,0.75359,0.020889,0.269556,0.7327009999999999,5.214301800000001
0.29177,0.022192,0.75363,0.020953,0.269578,0.732677,5.218174099999999
0.29178,0.022187,0.75371,0.020952,0.26959299999999997,0.732758,5.222719400000003
0.29178,0.022182,0.75374,0.020924,0.269598,0.7328159999999999,5.226686000000001
0.29174,0.022091,0.75372,0.020876,0.269649,0.7328439999999999,5.2273019000000005
0.29177,0.022091,0.75378,0.020874,0.269679,0.7329060000000001,5.231223499999999
0.29186,0.022167,0.75389,0.020948,0.269693,0.732942,5.234820800000001
0.29188,0.022188,0.75391,0.020942,0.269692,0.732968,5.239173999999998
0.29187,0.022147,0.75396,0.020921,0.26972300000000005,0.733039,5.242651700000003
0.29186,0.022121,0.75394,0.020911,0.269739,0.733029,5.243216699999998
0.29184,0.022104,0.75398,0.020893,0.269736,0.7330869999999999,5.247163499999999
0.29189,0.02217,0.75405,0.020952,0.26971999999999996,0.733098,5.251514700000001
0.29194,0.022223,0.75407,0.020963,0.269717,0.7331070000000001,5.255628399999999
0.29193,0.0222,0.75411,0.020928,0.26973,0.733182,5.259502000000005
0.29193,0.022126,0.7541,0.020928,0.26980400000000004,0.733172,5.260089000000001
0.29194,0.022149,0.75411,0.020896,0.269791,0.7332139999999999,5.264015300000004
0.292,0.02215,0.75419,0.020959,0.26985,0.7332310000000001,5.268123299999999
0.29202,0.022179,0.75424,0.020974,0.269841,0.733266,5.2716740999999985
0.29199,0.022165,0.75428,0.020948,0.26982500000000004,0.733332,5.276056400000002
0.29201,0.022163,0.75424,0.020922,0.269847,0.733318,5.276641099999999
0.292,0.022104,0.7543,0.020919,0.26989599999999997,0.733381,5.280341700000001
0.29207,0.02221,0.75431,0.020964,0.26986,0.733346,5.284914700000002
0.29208,0.022213,0.75437,0.020955,0.269867,0.7334149999999999,5.288522300000004
0.29209,0.022198,0.75442,0.020942,0.269892,0.733478,5.292407099999998
0.29204,0.022127,0.75437,0.020879,0.269913,0.733491,5.296482099999999
0.29208,0.022139,0.75438,0.02088,0.269941,0.7335,5.297086
0.2921,0.022218,0.75452,0.02093,0.269882,0.73359,5.301127100000002
0.29215,0.022189,0.75455,0.020972,0.269961,0.7335780000000001,5.304893700000001
0.29219,0.022195,0.75453,0.020953,0.269995,0.733577,5.308850800000002
0.29216,0.022184,0.75452,0.020923,0.269976,0.7335969999999999,5.312799599999998
0.29217,0.022172,0.75453,0.020881,0.26999799999999996,0.733649,5.313387900000002
0.29223,0.022187,0.75463,0.020936,0.270043,0.7336940000000001,5.317561400000002
0.2922,0.022248,0.75469,0.020959,0.269952,0.733731,5.321233900000003
0.2922,0.022193,0.75469,0.020919,0.270007,0.733771,5.324809200000004
0.29221,0.022189,0.75468,0.02088,0.270021,0.7338,5.3292259999999985
0.29218,0.022153,0.75467,0.020934,0.270027,0.7337359999999999,5.3298165
0.29227,0.022224,0.75473,0.020952,0.27004599999999995,0.733778,5.333528300000005
0.29227,0.022198,0.75481,0.020978,0.270072,0.7338319999999999,5.337719
0.29224,0.022198,0.7548,0.020952,0.270042,0.7338480000000001,5.3411422
0.29225,0.022159,0.75479,0.020922,0.270091,0.733868,5.345663700000003
0.29225,0.022129,0.75478,0.020884,0.270121,0.733896,5.346269800000002
0.29227,0.022199,0.75492,0.020963,0.27007099999999995,0.7339570000000001,5.350002500000002
0.29233,0.022192,0.75493,0.020978,0.270138,0.7339519999999999,5.354114299999999
0.29227,0.022151,0.75489,0.020965,0.270119,0.7339249999999999,5.357793999999998
0.29231,0.022188,0.75492,0.020943,0.27012200000000003,0.733977,5.361447699999999
0.29233,0.022195,0.75491,0.0209,0.27013499999999996,0.7340099999999999,5.365987600000004
0.29235,0.022211,0.75501,0.020939,0.270139,0.7340709999999999,5.366631599999998
0.29235,0.022217,0.75508,0.020963,0.270133,0.734117,5.370632100000002
0.29235,0.022152,0.75506,0.020926,0.270198,0.734134,5.3744996
0.29235,0.022163,0.75504,0.020911,0.270187,0.734129,5.378388700000002
0.29234,0.022119,0.75504,0.020904,0.270221,0.734136,5.382287400000003
0.29241,0.022173,0.75508,0.020933,0.270237,0.734147,5.382932500000003
0.29244,0.022194,0.75514,0.020943,0.270246,0.734197,5.386926500000001
0.29242,0.022194,0.75522,0.020945,0.270226,0.734275,5.3909234999999995
0.29242,0.022202,0.75518,0.020908,0.270218,0.7342719999999999,5.394770999999999
0.29241,0.022146,0.7552,0.020926,0.270264,0.734274,5.398714200000001
0.29248,0.022224,0.75528,0.02094,0.270256,0.73434,5.399362700000005
0.2925,0.022216,0.75533,0.02097,0.27028399999999997,0.7343599999999999,5.4027883000000045
0.2925,0.022236,0.75538,0.020972,0.270264,0.7344080000000001,5.4072757
0.29248,0.022182,0.75537,0.020915,0.27029800000000004,0.734455,5.411263900000002
0.2925,0.022191,0.75537,0.02093,0.27030899999999997,0.73444,5.415177200000002
0.29251,0.022213,0.75547,0.020939,0.270297,0.7345309999999999,5.415816800000002
0.29255,0.02224,0.75549,0.020949,0.27031,0.734541,5.419547299999998
0.29255,0.022221,0.75551,0.020956,0.270329,0.734554,5.423686400000001
0.29257,0.02219,0.75554,0.020943,0.27038,0.7345969999999999,5.427607500000001
0.29254,0.022132,0.75552,0.020946,0.27040800000000004,0.734574,5.431426700000003
0.29267,0.022198,0.75561,0.020964,0.270472,0.734646,5.435507999999999
0.29267,0.022222,0.75566,0.020988,0.27044799999999997,0.734672,5.4361605
0.29268,0.022213,0.75566,0.020974,0.270467,0.734686,5.440100200000003
0.29268,0.022202,0.7557,0.02095,0.270478,0.73475,5.444180299999999
0.29268,0.022178,0.75573,0.020914,0.270502,0.734816,5.447504100000003
0.29272,0.022212,0.75579,0.020953,0.27050799999999997,0.734837,5.451507400000004
0.29275,0.022249,0.75583,0.020994,0.270501,0.734836,5.452123499999999
0.29272,0.022206,0.75587,0.020996,0.270514,0.734874,5.456614000000002
0.29269,0.022187,0.75586,0.020938,0.270503,0.734922,5.460632000000004
0.29271,0.022159,0.75586,0.020919,0.27055100000000004,0.734941,5.464433400000004
0.29276,0.022199,0.75596,0.020951,0.270561,0.7350089999999999,5.467845500000003
0.29282,0.02226,0.75603,0.020989,0.27056,0.7350409999999999,5.4685475
0.29284,0.022277,0.75604,0.020967,0.270563,0.7350730000000001,5.472900199999998
0.2928,0.022206,0.75604,0.020964,0.270594,0.7350760000000001,5.4768127000000035
0.29279,0.022184,0.75604,0.02093,0.270606,0.73511,5.4803970000000035
0.29283,0.022195,0.75614,0.020953,0.27063499999999996,0.735187,5.484523500000002
0.29292,0.022263,0.75624,0.020998,0.27065700000000004,0.7352420000000001,5.4857613
0.29287,0.022212,0.75621,0.020979,0.270658,0.7352310000000001,5.489317100000001
0.29287,0.022182,0.75622,0.020935,0.27068800000000004,0.735285,5.4932041
0.29286,0.022183,0.75622,0.020887,0.270677,0.735333,5.497237900000002
0.29295,0.02219,0.7563,0.020956,0.27076,0.735344,5.5011498
0.29298,0.022224,0.7564,0.021002,0.270756,0.735398,5.5049676000000005
0.29298,0.022209,0.75643,0.020985,0.27077100000000004,0.735445,5.505769200000003
0.29298,0.022224,0.75641,0.020986,0.270756,0.7354240000000001,5.509804000000003
0.29295,0.022191,0.75646,0.020927,0.27075899999999997,0.735533,5.513662400000001
0.293,0.022198,0.75647,0.020936,0.270802,0.735534,5.517797299999998
0.29302,0.022211,0.75656,0.020959,0.270809,0.7356010000000001,5.521026599999999
0.29304,0.022223,0.75659,0.020987,0.27081700000000003,0.735603,5.521793200000005
0.29303,0.022168,0.75662,0.020947,0.270862,0.7356729999999999,5.526142300000004
0.29302,0.022148,0.75661,0.020893,0.270872,0.735717,5.530280400000002
0.29308,0.022234,0.75667,0.020964,0.27084600000000003,0.735706,5.5341187000000005
0.29314,0.022195,0.75676,0.021001,0.270945,0.7357589999999999,5.5380544
0.29312,0.02221,0.75677,0.020952,0.27091,0.7358180000000001,5.539258199999999
0.29311,0.022216,0.75677,0.020929,0.27089399999999997,0.7358410000000001,5.542594800000003
0.29308,0.022184,0.7568,0.020929,0.270896,0.735871,5.546617400000002
0.29315,0.02219,0.75688,0.020947,0.27096000000000003,0.735933,5.550156300000005
0.29323,0.022232,0.75695,0.020991,0.270998,0.735959,5.5544088999999985
0.29319,0.022239,0.75693,0.02099,0.270951,0.73594,5.5551563
0.29315,0.022203,0.75696,0.020946,0.27094700000000005,0.736014,5.558762999999999
0.29318,0.022156,0.75698,0.020956,0.271024,0.736024,5.563055300000002
0.29323,0.022221,0.75704,0.020968,0.271009,0.7360720000000001,5.566824500000003
0.29327,0.022232,0.75715,0.02098,0.271038,0.73617,5.570377300000004
0.29328,0.022236,0.75711,0.021003,0.271044,0.736107,5.5745535
0.2933,0.022206,0.75712,0.020966,0.271094,0.736154,5.575355299999998
0.2933,0.02217,0.75716,0.020958,0.27113,0.736202,5.579362700000004
0.2933,0.022212,0.75724,0.020945,0.271088,0.736295,5.583280500000001
0.29337,0.022203,0.75732,0.021018,0.27116700000000005,0.736302,5.587161899999998
0.29333,0.022212,0.7573,0.020928,0.27111799999999997,0.736372,5.590697200000001
0.29335,0.022218,0.7573,0.020946,0.271132,0.736354,5.591885900000001
0.29334,0.022175,0.75734,0.020919,0.271165,0.736421,5.595858
0.29336,0.022199,0.75741,0.020962,0.271161,0.736448,5.599835599999999
0.29344,0.022242,0.75744,0.02099,0.271198,0.73645,5.6035872
0.29344,0.022241,0.75748,0.020975,0.27119899999999997,0.7365050000000001,5.607478499999999
0.29342,0.022224,0.7575,0.020962,0.271196,0.7365379999999999,5.608201100000002
0.29341,0.022174,0.7575,0.020964,0.27123600000000003,0.736536,5.612116399999998
0.29347,0.022221,0.75754,0.020944,0.271249,0.736596,5.6162603
0.29349,0.02227,0.75764,0.020994,0.27121999999999996,0.736646,5.6198843000000025
0.29352,0.02226,0.75766,0.021011,0.27126,0.736649,5.6241065000000035
0.29348,0.022256,0.75768,0.020953,0.271224,0.736727,5.624857800000001
0.29349,0.022176,0.75767,0.020952,0.27131399999999994,0.736718,5.6285959000000005
0.29359,0.022224,0.75773,0.020966,0.271366,0.736764,5.632586400000001
0.29359,0.022282,0.75782,0.021045,0.271308,0.7367750000000001,5.636362400000003
0.29359,0.022246,0.7578,0.021,0.27134400000000003,0.7368,5.639932600000002
0.29362,0.022231,0.75786,0.021012,0.271389,0.736848,5.644241600000001
0.29357,0.022216,0.75786,0.020912,0.271354,0.7369479999999999,5.645458099999999
0.29359,0.022244,0.75793,0.020963,0.27134600000000003,0.736967,5.648851999999998
0.29368,0.022278,0.75803,0.021015,0.271402,0.737015,5.652806300000002
0.29367,0.022306,0.75803,0.020991,0.271364,0.737039,5.656848000000004
0.29366,0.022214,0.75805,0.020988,0.27144599999999997,0.737062,5.660603100000003
0.29367,0.022199,0.75801,0.020963,0.27147099999999996,0.737047,5.661362500000003
0.29371,0.022232,0.75812,0.020992,0.27147800000000005,0.737128,5.665410800000004
0.29376,0.022278,0.75821,0.021042,0.271482,0.737168,5.6692409999999995
0.29381,0.022282,0.75826,0.021041,0.271528,0.7372190000000001,5.673254400000005
0.2938,0.022259,0.75827,0.021002,0.27154100000000003,0.737268,5.677150500000003
0.29376,0.022226,0.75825,0.020979,0.271534,0.737271,5.677906
0.29377,0.022271,0.75829,0.020984,0.271499,0.737306,5.681726099999999
0.29382,0.022281,0.75832,0.021051,0.27153900000000003,0.737269,5.685357400000001
0.29383,0.022283,0.75837,0.021027,0.271547,0.737343,5.689736199999999
0.29383,0.022262,0.75838,0.021018,0.271568,0.7373620000000001,5.693646999999999
0.29381,0.022243,0.75838,0.020959,0.271567,0.7374210000000001,5.694413699999998
0.29385,0.022244,0.75845,0.021002,0.271606,0.737448,5.698198099999999
0.29391,0.022289,0.75849,0.021026,0.271621,0.737464,5.701810399999999
0.29393,0.022275,0.75853,0.021037,0.27165500000000004,0.7374930000000001,5.706291499999999
0.29389,0.02225,0.75848,0.021037,0.27164,0.7374430000000001,5.7100969000000035
0.29385,0.022214,0.75852,0.020964,0.271636,0.737556,5.714113500000003
0.29383,0.02224,0.75853,0.020985,0.27159,0.737545,5.714883499999999
0.29395,0.022299,0.75861,0.021039,0.271651,0.737571,5.718654100000002
0.29395,0.022266,0.7586,0.021017,0.271684,0.7375830000000001,5.722603499999998
0.29395,0.022252,0.75862,0.02101,0.271698,0.73761,5.726480600000002
0.29391,0.022237,0.75859,0.020967,0.271673,0.737623,5.730369000000003
0.29397,0.022272,0.75863,0.021023,0.271698,0.737607,5.731144100000002
0.29398,0.02233,0.7587,0.021054,0.27165,0.737646,5.735351399999999
0.29399,0.022303,0.75869,0.021077,0.27168699999999996,0.737613,5.739007200000003
0.29398,0.022276,0.75866,0.021003,0.271704,0.737657,5.742777600000004
0.29395,0.022254,0.75864,0.020964,0.271696,0.737676,5.746839900000005
0.29397,0.022277,0.75864,0.020978,0.271693,0.7376619999999999,5.747633200000003
0.29398,0.022295,0.75869,0.021048,0.271685,0.737642,5.751661500000004
0.29394,0.022299,0.75866,0.02104,0.27164099999999997,0.73762,5.755443300000003
0.29392,0.022256,0.75864,0.021033,0.271664,0.737607,5.759181500000004
0.29385,0.022249,0.75852,0.020988,0.271601,0.737532,5.763246500000001
0.29382,0.022215,0.75842,0.021016,0.27160500000000004,0.737404,5.764004700000001
0.29382,0.022289,0.75834,0.021032,0.271531,0.737308,5.768129999999999
0.29373,0.02226,0.75818,0.021012,0.27147,0.7371679999999999,5.7718076000000025
0.29365,0.022236,0.75792,0.021003,0.27141400000000004,0.736917,5.775702500000001
0.29351,0.022192,0.75777,0.020928,0.271318,0.7368420000000001,5.779702499999999
0.29341,0.022226,0.75747,0.020975,0.271184,0.736495,5.783593500000002
0.29338,0.022251,0.75719,0.020998,0.27112899999999995,0.7361920000000001,5.784488799999998
0.29322,0.022251,0.75698,0.020979,0.27096899999999996,0.736001,5.788353999999998
0.293,0.022219,0.75656,0.020956,0.270781,0.735604,5.7921520000000015
0.29291,0.022199,0.75609,0.020915,0.270711,0.735175,5.796142400000001
0.29271,0.022186,0.75588,0.020901,0.27052400000000004,0.734979,5.800079199999999
0.2926,0.022216,0.7555,0.020958,0.270384,0.7345419999999999,5.8008764
0.29249,0.022199,0.75505,0.020938,0.270291,0.734112,5.804730599999999
0.29229,0.022166,0.75486,0.02092,0.270124,0.7339399999999999,5.808417400000003
0.29205,0.022135,0.75437,0.020866,0.26991499999999996,0.7335039999999999,5.812432800000003
0.29197,0.022108,0.75396,0.020867,0.269862,0.733093,5.8165592
0.29187,0.022175,0.75378,0.020901,0.269695,0.7328790000000001,5.817319600000005
0.29167,0.022147,0.7534,0.020922,0.26952299999999996,0.732478,5.820975400000002
0.29159,0.022094,0.75298,0.020876,0.269496,0.732104,5.824608699999999
0.29138,0.02208,0.7528,0.020827,0.2693,0.731973,5.828928900000001
0.29134,0.022064,0.75246,0.020849,0.26927599999999996,0.731611,5.8328625000000045
0.29123,0.022073,0.7522,0.020869,0.269157,0.731331,5.833648799999999
0.29109,0.022097,0.75203,0.020875,0.26899300000000004,0.731155,5.837380100000004
0.29101,0.022066,0.75174,0.02083,0.268944,0.73091,5.841191299999998
0.29091,0.02203,0.75148,0.020823,0.26888,0.730657,5.845212500000002
0.29081,0.022076,0.75136,0.020802,0.26873400000000003,0.730558,5.849158000000003
0.29076,0.022068,0.75123,0.020846,0.26869200000000004,0.7303839999999999,5.8499035000000035
0.29071,0.02208,0.75105,0.020828,0.26863000000000004,0.730222,5.853801799999999
0.29064,0.022053,0.75095,0.020826,0.268587,0.730124,5.8578677
0.2906,0.022045,0.75081,0.020791,0.26855500000000004,0.730019,5.861636600000004
0.29054,0.022024,0.75074,0.020776,0.26851600000000003,0.729964,5.865812500000004
0.29055,0.022071,0.75068,0.02086,0.26847899999999997,0.72982,5.869174900000004
0.29053,0.022053,0.75065,0.020831,0.268477,0.729819,5.8699376
0.29051,0.022088,0.7506,0.020827,0.268422,0.729773,5.874432800000001
0.29043,0.022029,0.75052,0.020784,0.268401,0.7297359999999999,5.8781721000000005
0.29044,0.022041,0.75049,0.020778,0.268399,0.729712,5.881968399999998
0.29049,0.022044,0.75051,0.020809,0.268446,0.729701,5.886024499999998
0.29047,0.022044,0.75053,0.020841,0.268426,0.729689,5.886778700000001
0.29047,0.022034,0.75055,0.020813,0.268436,0.7297370000000001,5.890889000000001
0.29043,0.022018,0.75047,0.020779,0.26841200000000004,0.729691,5.8946974999999995
0.29042,0.022009,0.7505,0.020824,0.268411,0.729676,5.8985733000000025
0.29047,0.02205,0.75059,0.020833,0.26842,0.729757,5.902332200000004
0.29051,0.022061,0.75059,0.02086,0.268449,0.72973,5.903155300000002
0.29051,0.02209,0.75058,0.020811,0.26842,0.729769,5.9071646000000015
0.29044,0.02203,0.75053,0.020817,0.26841,0.7297130000000001,5.911011800000004
0.29045,0.02205,0.75052,0.02079,0.26839999999999997,0.72973,5.914937100000003
0.29046,0.022056,0.75061,0.020836,0.268404,0.729774,5.918453300000003
0.2905,0.022081,0.75061,0.020838,0.26841899999999996,0.729772,5.919226700000003
0.29049,0.022057,0.75058,0.020836,0.26843300000000003,0.7297440000000001,5.923426800000001
0.29048,0.022024,0.75061,0.020802,0.26845600000000003,0.729808,5.9274512
0.29042,0.022002,0.75057,0.020755,0.268418,0.729815,5.9308713
0.2905,0.022048,0.75061,0.020827,0.26845199999999997,0.729783,5.9349988000000025
0.29048,0.022034,0.75063,0.02082,0.268446,0.7298100000000001,5.935788200000005
0.2905,0.022041,0.75064,0.020803,0.268459,0.729837,5.939742100000004
0.29046,0.022042,0.75057,0.020812,0.268418,0.7297579999999999,5.9433346
0.29043,0.02201,0.75052,0.020752,0.26842000000000005,0.729768,5.947156
0.29047,0.022075,0.7505,0.02079,0.268395,0.72971,5.951840400000002
0.29049,0.022026,0.75049,0.020845,0.26846400000000004,0.729645,5.952531999999998
0.29049,0.022056,0.75051,0.02086,0.268434,0.72965,5.956149100000005
0.29041,0.022028,0.75046,0.020762,0.268382,0.7296980000000001,5.960293100000001
0.29037,0.022013,0.75037,0.020777,0.268357,0.7295929999999999,5.964130500000003
0.29039,0.022058,0.75039,0.020822,0.26833199999999996,0.729568,5.9683925
0.2904,0.022067,0.75042,0.020854,0.268333,0.7295659999999999,5.969048399999998
0.29039,0.022054,0.75032,0.020821,0.26833599999999996,0.729499,5.972559000000004
0.29031,0.022037,0.75023,0.020798,0.268273,0.729432,5.976567799999998
0.29025,0.02204,0.75018,0.02079,0.26821,0.72939,5.980758200000004
0.2903,0.022058,0.75013,0.020791,0.268242,0.729339,5.984711699999998
0.29035,0.02206,0.75016,0.020832,0.26829,0.7293280000000001,5.988495499999999
0.2903,0.02205,0.75014,0.020797,0.26825,0.7293430000000001,5.989143900000002
0.29027,0.022014,0.75008,0.020769,0.268256,0.7293109999999999,5.992893500000001
0.29023,0.021972,0.75003,0.020763,0.268258,0.729267,5.9969678
0.29024,0.022041,0.74998,0.020794,0.268199,0.729186,6.000880600000002
0.29025,0.022054,0.75002,0.020802,0.268196,0.729218,6.004820500000001
0.29024,0.022059,0.74998,0.020819,0.268181,0.729161,6.005430199999999
0.29019,0.022032,0.74994,0.020749,0.268158,0.729191,6.009317100000004
0.29015,0.021972,0.74986,0.020766,0.268178,0.729094,6.013330199999999
0.29018,0.022033,0.74985,0.020793,0.26814699999999997,0.7290570000000001,6.017353499999999
0.29022,0.022053,0.74995,0.020851,0.268167,0.729099,6.020775900000004
0.29018,0.022027,0.7499,0.020835,0.268153,0.729065,6.0213635
0.29018,0.022027,0.7499,0.020801,0.268153,0.729099,6.025292
0.29013,0.021981,0.74982,0.020732,0.26814899999999997,0.7290880000000001,6.029931099999999
0.29017,0.022002,0.7499,0.020784,0.26816799999999996,0.729116,6.0338959000000045
0.29023,0.022046,0.74995,0.020843,0.268184,0.729107,6.0376847
0.29025,0.022038,0.74998,0.020819,0.268212,0.729161,6.038287500000003
0.29021,0.022021,0.74999,0.020828,0.268189,0.7291620000000001,6.041821900000002
0.2902,0.021992,0.74997,0.020758,0.268208,0.729212,6.0462913
0.29022,0.022037,0.75003,0.020806,0.26818299999999995,0.729224,6.050301400000002
0.29028,0.022075,0.75011,0.02084,0.26820499999999997,0.7292700000000001,6.054064000000004
0.2903,0.022032,0.75014,0.020812,0.268268,0.729328,6.054699599999999
0.29032,0.022021,0.75016,0.020799,0.268299,0.729361,6.0585624
0.2903,0.021985,0.7502,0.020801,0.268315,0.729399,6.062465500000002
0.29036,0.022028,0.75022,0.020772,0.268332,0.729448,6.066641099999998
0.29039,0.02204,0.75036,0.020852,0.26835,0.729508,6.070468599999998
0.29043,0.02208,0.75042,0.020837,0.26835000000000003,0.729583,6.071218899999998
0.29039,0.02204,0.75045,0.02077,0.26835,0.72968,6.0744769000000005
0.29041,0.021998,0.75045,0.020796,0.268412,0.7296539999999999,6.079021500000003
0.29047,0.021999,0.75052,0.020768,0.268471,0.729752,6.082891799999999
0.29056,0.02207,0.75065,0.020838,0.26849,0.729812,6.086840700000003
0.29059,0.02205,0.75073,0.020838,0.26854,0.729892,6.0874840000000034
0.29054,0.022034,0.75077,0.020818,0.268506,0.729952,6.0911945
0.29054,0.022046,0.75082,0.02078,0.268494,0.73004,6.095408200000001
0.29062,0.022037,0.75087,0.020789,0.268583,0.7300810000000001,6.099405600000004
0.29065,0.022084,0.75098,0.020836,0.268566,0.730144,6.103165600000004
0.29069,0.022089,0.75098,0.020836,0.268601,0.730144,6.106811399999998
0.2907,0.022041,0.75105,0.02081,0.26865900000000004,0.73024,6.107510900000001
0.29065,0.021976,0.75105,0.020801,0.268674,0.730249,6.111810599999998
0.29066,0.021991,0.75109,0.020805,0.268669,0.7302850000000001,6.115793700000005
0.29074,0.022084,0.75115,0.020857,0.268656,0.730293,6.1197038000000035
0.29078,0.022075,0.75118,0.020847,0.26870499999999997,0.730333,6.123636400000002
0.29075,0.022085,0.75118,0.020828,0.268665,0.730352,6.124300099999999
0.29073,0.022052,0.75118,0.020788,0.268678,0.7303919999999999,6.128499400000003
0.2908,0.022032,0.7512,0.020848,0.268768,0.730352,6.131948900000005
0.29079,0.02207,0.75127,0.020841,0.26872,0.730429,6.1356173
0.2908,0.022073,0.75128,0.020861,0.268727,0.7304189999999999,6.1399069
0.29079,0.022061,0.75125,0.020828,0.268729,0.730422,6.140616000000001
0.29076,0.022022,0.7512,0.020777,0.26873800000000003,0.7304229999999999,6.144674000000002
0.29076,0.022047,0.75121,0.020811,0.26871300000000004,0.730399,6.148578999999998
0.29081,0.022091,0.75127,0.020884,0.26871900000000004,0.730386,6.152117600000004
0.29082,0.022101,0.75128,0.020855,0.26871900000000004,0.730425,6.156506399999998
0.29077,0.022047,0.75129,0.020856,0.268723,0.730434,6.157263200000003
0.29074,0.022052,0.75124,0.020813,0.268688,0.730427,6.161027799999999
0.29076,0.022073,0.75124,0.020814,0.268687,0.730426,6.164998799999999
