98
87
Ch : RED,Ch : RED AMBIENT,Ch : IR,Ch: IR AMBIENT,Ch : RED - RED AMBIENT,Ch : IR - IR AMBIENT,Timestamp
0.29299,0.022362,0.74994,0.021108,0.270628,0.728832,7.228462699999994
0.29294,0.022389,0.74973,0.021122,0.270551,0.728608,7.229197499999998
0.29289,0.022371,0.74951,0.02109,0.270519,0.72842,7.232742499999986
0.29275,0.022295,0.7494,0.021063,0.270455,0.728337,7.236985499999989
0.29262,0.022293,0.74917,0.021022,0.270327,0.728148,7.240804699999998
0.29263,0.022333,0.74909,0.021089,0.270297,0.728001,7.244916199999992
0.29261,0.022341,0.74905,0.021112,0.270269,0.727938,7.245654099999996
0.29258,0.022351,0.74896,0.021106,0.270229,0.727854,7.249352799999997
0.29257,0.022314,0.74883,0.021071,0.270256,0.727759,7.252945999999994
0.2925,0.022303,0.74879,0.021038,0.27019699999999996,0.727752,7.256937399999998
0.29248,0.022318,0.74874,0.021056,0.270162,0.727684,7.261393799999993
0.29252,0.022379,0.74874,0.021081,0.270141,0.727659,7.265192799999994
0.29251,0.022355,0.74873,0.021081,0.270155,0.727649,7.265924299999995
0.29245,0.022309,0.74862,0.021065,0.27014099999999996,0.727555,7.269933099999989
0.29239,0.022273,0.74861,0.021035,0.270117,0.727575,7.2736494999999906
0.29244,0.022331,0.74863,0.021053,0.270109,0.727577,7.277799399999992
0.29245,0.022359,0.74862,0.021084,0.27009099999999997,0.727536,7.281677299999998
0.29247,0.022333,0.74862,0.021133,0.270137,0.727487,7.282387699999987
0.29243,0.022309,0.74863,0.021085,0.270121,0.727545,7.286371399999993
0.29237,0.022278,0.74851,0.021042,0.270092,0.727468,7.2897847999999925
0.29242,0.022319,0.74858,0.021061,0.27010100000000004,0.727519,7.294113999999993
0.29243,0.022381,0.7486,0.021155,0.27004900000000004,0.727445,7.298058899999987
0.29243,0.022353,0.74858,0.021101,0.270077,0.727479,7.298735799999989
0.29239,0.022303,0.74847,0.021095,0.27008699999999997,0.727375,7.3027073999999885
0.29234,0.022295,0.74848,0.021027,0.270045,0.727453,7.306303
0.29235,0.022325,0.74846,0.021104,0.270025,0.727356,7.310674299999988
0.2924,0.022373,0.74845,0.021119,0.270027,0.727331,7.314562599999988
0.29234,0.02231,0.74841,0.02109,0.27003,0.72732,7.315248499999996
0.29231,0.022296,0.74834,0.021047,0.27001400000000003,0.727293,7.318988899999994
0.29226,0.022256,0.74832,0.021034,0.270004,0.727286,7.322672499999996
0.29231,0.022306,0.7483,0.021066,0.270004,0.7272339999999999,7.3269995999999935
0.29231,0.022339,0.74831,0.021081,0.269971,0.727229,7.3309276999999895
0.29227,0.022329,0.74823,0.021093,0.269941,0.7271369999999999,7.334831499999993
0.29219,0.022291,0.74818,0.021058,0.269899,0.7271219999999999,7.3355471999999935
0.2922,0.022279,0.74806,0.021011,0.269921,0.727049,7.339627499999992
0.29216,0.022297,0.7481,0.02103,0.26986299999999996,0.72707,7.343356499999999
0.29216,0.022325,0.74804,0.021081,0.269835,0.726959,7.347366899999997
0.29215,0.022345,0.74794,0.021055,0.269805,0.726885,7.351328499999994
0.29212,0.02228,0.74785,0.021076,0.26983999999999997,0.726774,7.352036099999992
0.29203,0.022292,0.74782,0.021002,0.26973800000000003,0.7268180000000001,7.355808999999994
0.29202,0.0223,0.74776,0.021061,0.26972,0.726699,7.359850299999991
0.29205,0.02232,0.74774,0.021044,0.26972999999999997,0.726696,7.363699199999999
0.29201,0.022322,0.74765,0.021073,0.269688,0.726577,7.367716799999997
0.29196,0.022295,0.74753,0.021025,0.269665,0.7265050000000001,7.368395799999988
0.2919,0.022264,0.74751,0.021022,0.269636,0.726488,7.372272699999996
0.29189,0.02228,0.74742,0.021025,0.26960999999999996,0.726395,7.376277999999999
0.29193,0.022333,0.74742,0.021044,0.26959700000000003,0.726376,7.380156199999988
0.29185,0.022292,0.74735,0.021077,0.269558,0.726273,7.3841342999999995
0.29181,0.022305,0.74727,0.021023,0.269505,0.726247,7.384819999999991
0.29177,0.022234,0.74714,0.021006,0.269536,0.7261340000000001,7.3886337
0.29181,0.022279,0.74715,0.021035,0.269531,0.726115,7.392808299999999
0.29179,0.022318,0.74715,0.021096,0.269472,0.726054,7.396183199999996
0.29176,0.022335,0.74705,0.021042,0.269425,0.726008,7.400412799999998
0.29172,0.022274,0.74704,0.021055,0.26944599999999996,0.725985,7.404461699999999
0.29166,0.02226,0.74696,0.021013,0.2694,0.725947,7.405171299999992
0.29169,0.022293,0.74694,0.02104,0.269397,0.7259000000000001,7.4091466
0.29173,0.022334,0.74695,0.021067,0.26939599999999997,0.7258830000000001,7.412613599999986
0.29172,0.022306,0.74698,0.021065,0.269414,0.725915,7.417060299999989
0.29171,0.022286,0.74695,0.021069,0.269424,0.725881,7.420767699999999
0.29163,0.022246,0.74692,0.021015,0.269384,0.725905,7.421455299999991
0.29166,0.022251,0.74694,0.02102,0.26940899999999995,0.72592,7.425395299999991
0.2917,0.022316,0.74699,0.021066,0.269384,0.725924,7.429519999999997
0.29172,0.022307,0.74699,0.021079,0.26941299999999996,0.7259110000000001,7.433581699999991
0.29171,0.022302,0.74699,0.021066,0.26940800000000004,0.725924,7.437359199999989
0.29168,0.022266,0.74697,0.021033,0.269414,0.725937,7.438032199999995
0.29176,0.022323,0.74703,0.021035,0.26943700000000004,0.725995,7.441918399999992
0.2918,0.022329,0.74721,0.021093,0.269471,0.726117,7.445864299999997
0.29183,0.022321,0.74724,0.021104,0.269509,0.726136,7.4497386999999975
0.29178,0.022272,0.74727,0.021052,0.26950799999999997,0.726218,7.453249499999998
0.29177,0.022297,0.74728,0.021003,0.26947299999999996,0.7262770000000001,7.453901699999989
0.29185,0.022293,0.74739,0.021027,0.269557,0.726363,7.457722799999999
0.29192,0.022297,0.74741,0.021061,0.269623,0.726349,7.462527099999988
0.29195,0.022309,0.7475,0.02107,0.26964099999999996,0.72643,7.46627629999999
0.29191,0.022272,0.7475,0.021061,0.269638,0.7264390000000001,7.4701768999999985
0.29193,0.022267,0.74754,0.021034,0.26966300000000004,0.726506,7.4741182999999864
0.29191,0.022283,0.74759,0.021065,0.269627,0.726525,7.475224999999995
0.29204,0.022346,0.74771,0.021089,0.26969400000000004,0.726621,7.479034899999988
0.29202,0.022336,0.74769,0.021073,0.269684,0.726617,7.482709599999993
0.29203,0.022313,0.74773,0.021066,0.269717,0.726664,7.48662019999999
0.29202,0.02228,0.74778,0.021038,0.26974,0.726742,7.490041699999992
0.29206,0.022317,0.7478,0.021056,0.269743,0.7267440000000001,7.490707599999993
0.29206,0.022335,0.74789,0.021119,0.269725,0.7267710000000001,7.49541889999999
0.29209,0.022335,0.74789,0.021091,0.269755,0.7267990000000001,7.499229699999987
0.29206,0.022315,0.74788,0.021047,0.269745,0.726833,7.5031137
0.29207,0.022302,0.74787,0.021019,0.269768,0.726851,7.506843399999994
0.2921,0.022334,0.74789,0.021053,0.269766,0.7268370000000001,7.507527699999997
0.29211,0.022353,0.74797,0.021115,0.26975699999999997,0.726855,7.511393599999991
0.29214,0.022361,0.74795,0.021101,0.269779,0.726849,7.515565899999999
0.29209,0.022294,0.74792,0.021051,0.26979600000000004,0.726869,7.519386799999992
0.29205,0.022296,0.74787,0.021035,0.269754,0.726835,7.523447599999997
0.29207,0.022272,0.74792,0.02106,0.269798,0.7268600000000001,7.527439999999999
0.29214,0.022327,0.74797,0.021075,0.269813,0.7268950000000001,7.528227799999996
0.29212,0.022339,0.74793,0.021081,0.269781,0.726849,7.532098199999993
0.29208,0.022287,0.7479,0.02105,0.269793,0.72685,7.535897399999996
0.29205,0.022258,0.74784,0.021025,0.269792,0.726815,7.539320899999993
0.29206,0.02228,0.74782,0.02105,0.26977999999999996,0.72677,7.5437332999999995
0.2921,0.022355,0.74784,0.021079,0.269745,0.726761,7.544416599999991
0.2921,0.022331,0.74785,0.021063,0.26976900000000004,0.7267870000000001,7.548341499999992
0.29207,0.022295,0.74785,0.021059,0.269775,0.726791,7.552299899999994
0.29203,0.022299,0.7478,0.021069,0.269731,0.726731,7.555992399999994
0.29203,0.022323,0.74778,0.021031,0.26970700000000003,0.726749,7.56015699999999
0.29207,0.022328,0.74782,0.021109,0.269742,0.726711,7.560846799999993
0.29208,0.02233,0.74782,0.021101,0.26975,0.726719,7.564668699999999
0.29203,0.022306,0.74779,0.02107,0.269724,0.7267199999999999,7.568785799999986
0.29201,0.022283,0.74775,0.020999,0.269727,0.726751,7.572708999999989
0.29203,0.022295,0.74775,0.021012,0.269735,0.726738,7.576615999999987
0.29206,0.022343,0.74779,0.021083,0.269717,0.726707,7.577295699999993
0.29206,0.022339,0.74779,0.021057,0.269721,0.726733,7.580979199999987
0.29201,0.022319,0.74777,0.021059,0.269691,0.726711,7.585152699999995
0.29202,0.02227,0.74779,0.02103,0.26975,0.72676,7.589104599999999
0.29198,0.022271,0.74776,0.021063,0.26970900000000003,0.7266969999999999,7.592975199999998
0.29206,0.022353,0.74785,0.021097,0.269707,0.726753,7.593657499999992
0.2921,0.022355,0.74781,0.021102,0.269745,0.726708,7.5970394
0.29204,0.022288,0.74779,0.021051,0.26975200000000005,0.7267389999999999,7.601494599999995
0.29204,0.02226,0.74775,0.021053,0.26978,0.726697,7.605648599999995
0.29206,0.022291,0.74781,0.021042,0.269769,0.726768,7.6092623999999915
0.2921,0.022328,0.74785,0.021082,0.269772,0.726768,7.613390799999991
0.2921,0.022311,0.74785,0.021096,0.269789,0.726754,7.614102899999992
0.29207,0.022299,0.7479,0.021065,0.269771,0.726835,7.618022799999991
0.29207,0.022305,0.74785,0.021022,0.269765,0.726828,7.622045599999993
0.29206,0.022282,0.74785,0.021027,0.26977799999999996,0.726823,7.625907799999993
0.29213,0.022346,0.7479,0.021075,0.269784,0.726825,7.6293261
0.29212,0.022343,0.74795,0.021114,0.269777,0.726836,7.629970499999999
0.29211,0.022321,0.74795,0.021083,0.269789,0.726867,7.63454879999999
0.29208,0.022279,0.74797,0.021031,0.269801,0.726939,7.638401099999996
0.29208,0.022272,0.74795,0.021045,0.269808,0.726905,7.642427599999991
0.29215,0.022369,0.74799,0.021086,0.26978100000000005,0.726904,7.645831599999994
0.29215,0.022343,0.74804,0.021099,0.269807,0.7269410000000001,7.646905099999998
0.29216,0.022315,0.74805,0.021074,0.269845,0.726976,7.650722999999999
0.2921,0.022293,0.74805,0.021041,0.269807,0.727009,7.654512799999992
0.29215,0.022294,0.74805,0.021053,0.26985600000000004,0.726997,7.658671799999993
0.29217,0.022329,0.74812,0.021144,0.269841,0.726976,7.662381199999999
0.2922,0.022361,0.74812,0.021103,0.269839,0.727017,7.666517599999992
0.29219,0.02234,0.74819,0.021083,0.26985000000000003,0.7271070000000001,7.667269699999991
0.29221,0.022329,0.7482,0.021065,0.26988100000000004,0.727135,7.6711130999999995
0.2922,0.022302,0.74815,0.021043,0.269898,0.727107,7.675128299999997
0.29225,0.022311,0.74824,0.021105,0.269939,0.727135,7.679091899999989
0.29226,0.022346,0.74828,0.021113,0.26991400000000004,0.7271669999999999,7.683090099999987
0.29223,0.02234,0.74828,0.021072,0.26988999999999996,0.727208,7.683887399999989
0.29225,0.022328,0.74827,0.021097,0.269922,0.727173,7.687663999999998
0.29225,0.022305,0.7483,0.021038,0.269945,0.727262,7.69159719999999
0.29231,0.022371,0.74832,0.021096,0.26993900000000004,0.727224,7.695622999999998
0.29233,0.022363,0.7484,0.021114,0.26996699999999996,0.727286,7.6990782999999965
0.29232,0.022333,0.74842,0.021106,0.26998700000000003,0.727314,7.699780199999992
0.29228,0.022309,0.74839,0.021048,0.26997099999999996,0.727342,7.704158699999994
0.29229,0.022303,0.74846,0.021051,0.269987,0.727409,7.707861199999996
0.29236,0.022363,0.7485,0.021098,0.269997,0.7274020000000001,7.712325799999988
0.29236,0.022342,0.7485,0.02111,0.270018,0.7273900000000001,7.715886099999992
0.29238,0.022369,0.74857,0.021096,0.270011,0.727474,7.716579799999991
0.29234,0.022322,0.74853,0.021082,0.270018,0.727448,7.720377899999988
0.29238,0.022325,0.74856,0.021022,0.270055,0.727538,7.724464099999992
0.29238,0.022343,0.74864,0.021116,0.27003699999999997,0.727524,7.728690199999988
0.29246,0.022359,0.74864,0.021104,0.270101,0.727536,7.732315999999997
0.29241,0.022344,0.74868,0.021056,0.27006600000000003,0.727624,7.73615749999999
0.29242,0.022315,0.74866,0.021065,0.27010500000000004,0.727595,7.7368855
0.29236,0.022291,0.7487,0.021065,0.270069,0.727635,7.740871799999994
0.29242,0.022342,0.74872,0.021091,0.27007800000000004,0.7276290000000001,7.744748999999999
0.29247,0.022354,0.74876,0.021113,0.270116,0.7276469999999999,7.74873989999999
0.29244,0.022345,0.74875,0.02108,0.270095,0.72767,7.75263489999999
0.29246,0.022327,0.74876,0.021065,0.270133,0.727695,7.753322899999986
0.29242,0.022283,0.74875,0.021041,0.270137,0.727709,7.757171599999992
0.2925,0.02237,0.74887,0.021094,0.27013,0.727776,7.761153099999987
0.29253,0.022346,0.74888,0.021106,0.27018400000000004,0.727774,7.765142699999998
0.29254,0.022331,0.74891,0.021098,0.27020900000000003,0.727812,7.769089699999995
0.29251,0.022339,0.74892,0.02107,0.270171,0.72785,7.769760999999988
0.2925,0.022305,0.74888,0.021054,0.27019499999999996,0.727826,7.773120399999996
0.2925,0.022354,0.74895,0.021113,0.270146,0.727837,7.7777578999999974
0.29255,0.022388,0.74899,0.021077,0.27016199999999996,0.727913,7.781493499999996
0.29256,0.02235,0.74896,0.021081,0.27021,0.7278789999999999,7.78548649999999
0.29251,0.022314,0.74898,0.021098,0.270196,0.727882,7.78616439999999
0.29252,0.022296,0.74895,0.021061,0.270224,0.727889,7.789657299999988
0.29262,0.022339,0.74903,0.021134,0.270281,0.727896,7.794112399999989
0.29259,0.022381,0.74909,0.021115,0.27020900000000003,0.727975,7.797981399999998
0.29258,0.022325,0.74908,0.021113,0.270255,0.7279669999999999,7.802084099999988
0.29258,0.022287,0.74906,0.021079,0.270293,0.727981,7.8058415
0.29254,0.022273,0.74909,0.021044,0.27026700000000003,0.7280460000000001,7.806551799999994
0.29264,0.022343,0.74915,0.021081,0.270297,0.728069,7.8100094999999925
0.29268,0.0224,0.74922,0.02111,0.27028,0.72811,7.814325999999994
0.29263,0.022362,0.74922,0.021094,0.270268,0.728126,7.818346799999986
0.29266,0.02233,0.74919,0.021091,0.27032999999999996,0.728099,7.822437399999998
0.29264,0.022299,0.74918,0.021052,0.270341,0.728128,7.823072399999987
0.29267,0.022367,0.74929,0.02109,0.27030299999999996,0.7282,7.826943199999988
0.2927,0.022378,0.74934,0.021107,0.270322,0.728233,7.830567599999995
0.29271,0.022323,0.74936,0.021119,0.27038700000000004,0.728241,7.834818099999993
0.2927,0.022317,0.7494,0.021081,0.27038300000000004,0.7283189999999999,7.838709599999987
0.29269,0.022335,0.7494,0.021089,0.270355,0.7283109999999999,7.839390399999999
0.29279,0.022353,0.74945,0.021114,0.270437,0.728336,7.843245599999989
0.29282,0.02237,0.74954,0.021158,0.27045,0.728382,7.847259699999995
0.29279,0.022353,0.74953,0.02112,0.270437,0.72841,7.851133499999989
0.29276,0.022361,0.74953,0.021089,0.270399,0.728441,7.854758199999992
0.29279,0.022327,0.74954,0.021062,0.270463,0.728478,7.8588405999999935
0.29281,0.02236,0.74957,0.021105,0.27045,0.7284649999999999,7.8595895999999925
0.29286,0.022383,0.74963,0.021111,0.270477,0.728519,7.863277599999989
0.29283,0.022365,0.74964,0.021129,0.27046499999999996,0.728511,7.867767799999996
0.29282,0.022324,0.74966,0.021093,0.270496,0.728567,7.871620199999995
0.29281,0.022314,0.74965,0.021036,0.270496,0.7286140000000001,7.875625299999996
0.29286,0.022351,0.74971,0.021062,0.270509,0.728648,7.876316499999987
0.29291,0.022375,0.74972,0.021139,0.270535,0.728581,7.879720199999994
0.29292,0.022342,0.74974,0.021094,0.270578,0.7286459999999999,7.884212899999994
0.29288,0.022343,0.74972,0.021095,0.27053699999999997,0.7286250000000001,7.888195799999991
0.29287,0.022327,0.74975,0.021062,0.27054300000000003,0.728688,7.892032999999998
0.29288,0.022346,0.74978,0.021125,0.270534,0.728655,7.892715599999988
0.29295,0.022379,0.7498,0.021142,0.270571,0.728658,7.896460899999994
0.2929,0.022347,0.74985,0.021124,0.270553,0.728726,7.900379999999998
0.2929,0.022329,0.74985,0.02107,0.270571,0.72878,7.904438599999992
0.29289,0.022325,0.7498,0.021044,0.270565,0.7287560000000001,7.908526599999988
0.29294,0.022383,0.74988,0.021093,0.270557,0.728787,7.90920659999999
0.29298,0.022404,0.74995,0.021136,0.27057600000000004,0.728814,7.913073799999992
0.29302,0.02238,0.74997,0.021122,0.27064,0.728848,7.91693269999999
0.29299,0.022349,0.74996,0.021116,0.27064099999999996,0.7288439999999999,7.920725199999993
0.29295,0.022328,0.74997,0.021095,0.270622,0.728875,7.924746599999992
0.293,0.022388,0.75,0.021118,0.27061199999999996,0.728882,7.928742899999989
0.29305,0.022359,0.75008,0.021118,0.27069099999999996,0.728962,7.929921499999992
0.29301,0.022357,0.75012,0.021103,0.270653,0.729017,7.933318699999987
0.29301,0.022343,0.75008,0.02108,0.270667,0.729,7.9372900999999985
0.29301,0.022311,0.75008,0.021067,0.27069899999999997,0.729013,7.941168299999987
0.29302,0.022362,0.75017,0.02111,0.270658,0.72906,7.9453994999999935
0.29311,0.022361,0.75019,0.021128,0.27074899999999996,0.729062,7.9462072999999975
0.2931,0.022378,0.75024,0.021137,0.270722,0.7291030000000001,7.949417499999996
0.29309,0.022358,0.75025,0.021094,0.27073200000000003,0.7291559999999999,7.953956999999988
0.29307,0.022292,0.75026,0.021079,0.270778,0.7291810000000001,7.957553199999992
0.29312,0.022354,0.75029,0.021089,0.270766,0.729201,7.961552499999996
0.29315,0.0224,0.75035,0.02112,0.27075000000000005,0.7292299999999999,7.962385999999995
0.29315,0.022392,0.75035,0.021135,0.270758,0.729215,7.966168999999994
0.29314,0.022354,0.75034,0.021086,0.270786,0.729254,7.97014519999999
0.29314,0.022336,0.75037,0.021116,0.270804,0.729254,7.974021599999986
0.29318,0.022346,0.75043,0.02109,0.270834,0.72934,7.978069899999994
0.29316,0.022384,0.75045,0.021145,0.27077599999999996,0.729305,7.9788415999999955
0.2932,0.022369,0.75051,0.021122,0.27083100000000004,0.729388,7.982471399999994
0.29319,0.022343,0.75049,0.021102,0.270847,0.729388,7.986619899999994
0.29321,0.022323,0.7505,0.021089,0.27088700000000004,0.7294109999999999,7.9900205
0.29322,0.022368,0.75056,0.021124,0.270852,0.729436,7.994518999999997
0.29328,0.022386,0.75062,0.021168,0.27089399999999997,0.729452,7.998414099999991
0.29329,0.0224,0.75064,0.021114,0.27089,0.729526,7.999131399999996
0.29329,0.022365,0.75064,0.021142,0.27092499999999997,0.729498,8.00298699999999
0.29329,0.022359,0.75067,0.021079,0.270931,0.729591,8.006857399999987
0.2933,0.022367,0.75068,0.021126,0.270933,0.729554,8.010760699999992
0.29335,0.022409,0.75081,0.021165,0.270941,0.729645,8.014645299999998
0.29334,0.022394,0.75081,0.021141,0.27094599999999996,0.729669,8.015342399999994
0.29335,0.022379,0.7508,0.021152,0.270971,0.7296480000000001,8.019361599999996
0.29335,0.02233,0.7508,0.021111,0.27102,0.729689,8.022832599999987
0.29343,0.022373,0.75086,0.02109,0.27105700000000005,0.7297699999999999,8.027361099999993
0.29343,0.022422,0.75095,0.021144,0.271008,0.729806,8.03107279999999
0.29344,0.022432,0.75099,0.021168,0.27100799999999997,0.7298220000000001,8.031759199999996
0.29341,0.02239,0.75095,0.021118,0.27102,0.729832,8.035822699999997
0.29342,0.022358,0.75096,0.021112,0.271062,0.7298479999999999,8.039280699999992
0.29345,0.022383,0.75107,0.021145,0.271067,0.729925,8.043715799999987
0.29353,0.022406,0.75109,0.021154,0.27112400000000003,0.729936,8.04757939999999
0.29354,0.022412,0.75109,0.021152,0.27112800000000004,0.7299380000000001,8.048325899999995
0.2935,0.022375,0.75114,0.021143,0.271125,0.729997,8.051603499999999
0.29349,0.022382,0.7511,0.021101,0.27110799999999996,0.729999,8.055589799999993
0.2935,0.022374,0.75116,0.021144,0.271126,0.730016,8.060285899999997
0.29357,0.022458,0.7512,0.021189,0.271112,0.730011,8.063728399999988
0.29356,0.022428,0.75128,0.021155,0.271132,0.7301249999999999,8.068059599999998
0.29357,0.022379,0.75128,0.021135,0.271191,0.7301449999999999,8.068694899999997
0.29356,0.022379,0.75122,0.021124,0.271181,0.730096,8.072754399999994
0.2936,0.022388,0.75137,0.021114,0.271212,0.730256,8.076712199999989
0.29366,0.022437,0.7514,0.021172,0.271223,0.730228,8.080585499999998
0.29364,0.022428,0.75142,0.021168,0.271212,0.730252,8.084461399999995
0.29364,0.022423,0.75144,0.021109,0.27121700000000004,0.730331,8.08506109999999
0.29363,0.022359,0.75143,0.021119,0.271271,0.730311,8.089072099999996
0.29366,0.022412,0.75149,0.021132,0.271248,0.730358,8.09297579999999
0.29373,0.022469,0.75156,0.02119,0.271261,0.73037,8.096452999999997
0.29372,0.022457,0.75159,0.021171,0.271263,0.7304189999999999,8.1008037
0.29373,0.022425,0.75157,0.021145,0.271305,0.730425,8.101398599999996
0.29371,0.022392,0.75158,0.021118,0.271318,0.7304620000000001,8.10542009999999
0.29374,0.022419,0.75165,0.021147,0.271321,0.730503,8.10931939999999
0.29379,0.022476,0.7517,0.021208,0.271314,0.730492,8.113184499999988
0.2938,0.02244,0.75173,0.021184,0.27136,0.730546,8.117452
0.29378,0.022402,0.75173,0.02117,0.271378,0.73056,8.121324699999988
0.29373,0.022367,0.75174,0.021142,0.27136299999999997,0.730598,8.121952399999998
0.29379,0.022369,0.75179,0.021164,0.271421,0.730626,8.125836399999997
0.29382,0.022458,0.75182,0.021197,0.27136200000000005,0.730623,8.129430899999988
0.29386,0.022469,0.75187,0.021184,0.271391,0.7306860000000001,8.13388479999999
0.29384,0.022418,0.75185,0.021193,0.271422,0.730657,8.13770629999999
0.29383,0.022405,0.75185,0.021115,0.27142499999999997,0.730735,8.138308499999994
0.29385,0.022449,0.75189,0.021181,0.271401,0.7307089999999999,8.142346499999988
0.29393,0.022463,0.75199,0.021203,0.271467,0.7307870000000001,8.14649519999999
0.29392,0.022472,0.75198,0.021191,0.271448,0.730789,8.150200199999986
0.29392,0.022441,0.752,0.021153,0.271479,0.730847,8.154201699999987
0.29385,0.022379,0.75199,0.021114,0.271471,0.7308760000000001,8.155187699999999
0.29391,0.022414,0.75209,0.021153,0.271496,0.7309370000000001,8.158705499999996
0.29403,0.022481,0.75214,0.021229,0.27154900000000004,0.730911,8.163029699999996
0.29399,0.02245,0.75214,0.021174,0.27153999999999995,0.730966,8.166697799999994
0.29399,0.022439,0.75218,0.02118,0.271551,0.731,8.170544199999995
0.29396,0.022412,0.75218,0.021135,0.271548,0.731045,8.171136899999993
0.29402,0.022439,0.75222,0.02117,0.271581,0.73105,8.174901799999986
0.29404,0.022491,0.75229,0.021209,0.27154900000000004,0.731081,8.179226299999996
0.29408,0.02249,0.75231,0.021213,0.27159,0.731097,8.183009899999988
0.29405,0.022469,0.75235,0.02117,0.27158099999999996,0.7311799999999999,8.187058199999996
0.29404,0.022443,0.75234,0.021186,0.27159700000000003,0.731154,8.190848099999997
0.29408,0.022451,0.75235,0.021161,0.271629,0.731189,8.191468599999993
0.29411,0.022492,0.75245,0.021233,0.27161799999999997,0.731217,8.195703999999992
0.29412,0.022503,0.75246,0.021216,0.271617,0.731244,8.1991108
0.2941,0.022421,0.75246,0.021159,0.27167899999999995,0.731301,8.203548399999988
0.29409,0.022433,0.7525,0.02116,0.27165700000000004,0.73134,8.207261399999993
0.29413,0.022464,0.75254,0.021181,0.271666,0.731359,8.207892399999992
0.29419,0.022493,0.75257,0.021206,0.271697,0.731364,8.212014799999992
0.29418,0.022488,0.75264,0.021202,0.271692,0.731438,8.215910599999987
0.29421,0.022426,0.75262,0.021219,0.271784,0.731401,8.219927099999992
0.29417,0.022413,0.75264,0.021207,0.27175699999999997,0.731433,8.223247199999989
0.29421,0.022456,0.75269,0.021193,0.27175400000000005,0.731497,8.223860899999991
0.29428,0.022521,0.75278,0.021214,0.271759,0.731566,8.228682399999997
0.29427,0.02249,0.75275,0.021229,0.27177999999999997,0.731521,8.23182469999999
0.29426,0.022482,0.75279,0.021233,0.271778,0.731557,8.235673199999994
0.29423,0.022466,0.7528,0.021217,0.271764,0.731583,8.240193099999999
0.29426,0.02248,0.75284,0.021205,0.27178,0.7316349999999999,8.24421989999999
0.29433,0.022519,0.75292,0.02127,0.27181099999999997,0.73165,8.244895499999998
0.29435,0.022482,0.75293,0.021278,0.271868,0.731652,8.248740299999994
0.29432,0.022485,0.75295,0.021219,0.27183500000000005,0.731731,8.25267079999999
0.29432,0.022462,0.75295,0.02117,0.27185800000000004,0.73178,8.256639499999991
0.29434,0.022462,0.75297,0.021228,0.271878,0.731742,8.2604501
0.29443,0.022497,0.75306,0.021261,0.27193300000000004,0.731799,8.26108219999999
0.29441,0.022499,0.75309,0.021235,0.271911,0.731855,8.264995199999987
0.29439,0.022472,0.75307,0.021203,0.271918,0.731867,8.2690834
0.2944,0.022426,0.7531,0.021188,0.271974,0.731912,8.27263959999999
0.29441,0.022461,0.75313,0.021189,0.271949,0.731941,8.276984799999994
0.29448,0.022511,0.7532,0.021242,0.271969,0.731958,8.277618899999993
0.29447,0.022517,0.75323,0.021261,0.271953,0.731969,8.281037999999995
0.29445,0.022489,0.75325,0.021207,0.271961,0.732043,8.285582799999986
0.29444,0.022455,0.75325,0.021175,0.271985,0.732075,8.289018799999994
0.29449,0.022436,0.75327,0.021184,0.27205399999999996,0.732086,8.293458299999998
0.29451,0.022505,0.75336,0.021223,0.272005,0.732137,8.297391599999997
0.29454,0.022511,0.7534,0.021236,0.272029,0.7321639999999999,8.29810239999999
0.29454,0.022493,0.7534,0.021233,0.27204700000000004,0.732167,8.302107799999987
0.29453,0.022489,0.75339,0.02118,0.27204100000000003,0.73221,8.306000499999996
0.29454,0.022447,0.75341,0.021174,0.27209300000000003,0.732236,8.30986089999999
0.2946,0.0225,0.75351,0.021245,0.27209999999999995,0.732265,8.313228199999998
0.29459,0.022508,0.75354,0.021253,0.27208200000000005,0.732287,8.313838199999992
0.29464,0.022472,0.75353,0.021236,0.272168,0.732294,8.318588399999996
0.29456,0.022456,0.75358,0.021196,0.272104,0.732384,8.322451599999994
0.29456,0.022465,0.7536,0.021183,0.272095,0.7324170000000001,8.326264099999989
0.29463,0.022511,0.75362,0.021232,0.272119,0.7323879999999999,8.329712699999988
0.29467,0.02252,0.7537,0.021233,0.27215,0.7324670000000001,8.330770999999999
0.29468,0.022482,0.75369,0.021204,0.272198,0.732486,8.334741499999993
0.29463,0.022466,0.75368,0.021217,0.272164,0.732463,8.33881629999999
0.29463,0.022458,0.75368,0.021217,0.272172,0.732463,8.342720299999996
0.29471,0.022548,0.75378,0.021251,0.272162,0.732529,8.34637149999999
0.29471,0.022545,0.7538,0.021236,0.27216500000000005,0.732564,8.347109499999988
0.29468,0.022537,0.75384,0.021233,0.272143,0.732607,8.35100109999999
0.29471,0.022466,0.75382,0.021201,0.27224400000000004,0.732619,8.354726099999993
0.29473,0.022489,0.75382,0.0212,0.272241,0.73262,8.358989399999999
0.29479,0.022531,0.75394,0.021241,0.272259,0.7326990000000001,8.363229099999998
0.29479,0.022539,0.75399,0.021196,0.272251,0.7327940000000001,8.366930299999993
0.29478,0.022513,0.75397,0.021206,0.272267,0.7327640000000001,8.367651599999988
0.29477,0.022491,0.75397,0.0212,0.272279,0.73277,8.371644199999992
0.29478,0.022476,0.75407,0.021182,0.272304,0.732888,8.375116399999996
0.29483,0.022527,0.75405,0.021248,0.27230299999999996,0.732802,8.37910269999999
